entity_key,name,cat,county,district,address,tel,sources
x:新北市:好蒔光職能/語言治療所,好蒔光職能/語言治療所,療育-醫療單位,新北市,板橋區,新北市板橋區光正街45巷18號1樓,(02)2271-0954,sfaa
3531046244,安和復健科診所,療育-醫療單位,新北市,中和區,新北市中和區安和路167號,(02)2242-8568,sfaa
RY31010102,安安優腦板橋職能治療所,療育-醫療單位,新北市,板橋區,新北市板橋區莊敬路56號3樓,(02)6605-0652,sfaa
x:新北市:安新復健科診所,安新復健科診所,療育-醫療單位,新北市,新店區,新北市新店區中興路三段219-1號1樓/B1,(02)2910-7000,sfaa
3531072306,安泰診所,療育-醫療單位,新北市,樹林區,新北市樹林區中山路一段123號,(02)2683-1199,sfaa
1531021192,宏仁醫院,療育-醫療單位,新北市,三重區,新北市三重區水漾路1段158號,02-2978-8877,sfaa
RY31060040,宏兒職能治療所,療育-醫療單位,新北市,新莊區,新北市新莊區頭前路140號1樓,02-2990-7792,sfaa
3531143953,宜興診所,療育-醫療單位,新北市,蘆洲區,新北市蘆洲區永樂街38巷42弄6號1樓,(02)8281-3008,sfaa
x:新北市:家豐診所,家豐診所,療育-醫療單位,新北市,新莊區,新北市新莊區中正路377巷5號,02-2206-2239,sfaa
x:新北市:實康復健科診所,實康復健科診所,療育-醫療單位,新北市,淡水區,新北市淡水區學府路36號2樓,02-2629-2000,sfaa
x:新北市:小語宙居家語言治療所,小語宙居家語言治療所,療育-醫療單位,新北市,板橋區,新北市板橋區藝文街225號4樓,0968-980-181,sfaa
x:新北市:山拾居家語言治療所,山拾居家語言治療所,療育-醫療單位,新北市,三芝區,新北市三芝區中正路三段25巷5-1號6樓,0905-075-901,sfaa
1531130052,廣川醫院,療育-醫療單位,新北市,土城區,新北市土城區裕民路276號,(02)2261-7000,sfaa
3531133564,建馨復健科診所,療育-醫療單位,新北市,土城區,新北市土城區中央路2段196號1～2樓,02-2263-9888,sfaa
x:新北市:德一診所,德一診所,療育-醫療單位,新北市,板橋區,新北市板橋區中山路2段236號1樓,02-2953-5396,sfaa
3531034039,德上診所,療育-醫療單位,新北市,永和區,新北市永和區中正路106號,02-2940-3938轉23、25,sfaa
3531025067,德心診所,療育-醫療單位,新北市,三重區,新北市三重區力行路2段206號,02-8287-8007分機21,sfaa
3531022208,德慈聯合診所,療育-醫療單位,新北市,三重區,新北市三重區重新路3段14號,02-2973-6693,sfaa
3531024462,德河聯合診所,療育-醫療單位,新北市,三重區,新北市三重區重陽路3段115號1樓、117號1至4樓,02-8985-1515分機29、30,sfaa
3531045872,德泰診所,療育-醫療單位,新北市,中和區,新北市中和區泰和街48號1～2樓,(02)2242-7700,sfaa
3531027178,德維復健科診所,療育-醫療單位,新北市,三重區,新北市三重區正義北路248號1~3樓,(02)8981-7293,sfaa
3531033747,德美診所,療育-醫療單位,新北市,永和區,新北市永和區中正路455之1號,02-2927-3001分機23,sfaa
x:新北市:心之間心理治療所,心之間心理治療所,療育-醫療單位,新北市,永和區,新北市永和區竹林路66巷15-3號1-2樓,02-8921-9228,sfaa
x:新北市:心語心理諮商所,心語心理諮商所,療育-醫療單位,新北市,板橋區,新北市板橋區莒光路39巷10號4樓,(02)2250-0002,sfaa
x:新北市:心語語言治療所,心語語言治療所,療育-醫療單位,新北市,中和區,新北市中和區新生街30巷30號1樓,0968-101-568,sfaa
x:新北市:忠孝復健專科診所,忠孝復健專科診所,療育-醫療單位,新北市,林口區,新北市林口區文化二路1段527號1樓,02-2609-4101,sfaa
1531041390,怡和醫院,療育-醫療單位,新北市,中和區,新北市中和區連城路 49 號,02-2245-0009分機304、308(復健科),sfaa
3531113339,恆御復健科診所,療育-醫療單位,新北市,汐止區,新北市汐止區康寧街374、376號1樓,02-2692-7988,sfaa
3531035054,恆新復健科診所,療育-醫療單位,新北市,永和區,新北市永和區福和路378號1~3樓,02-2926-8775,sfaa
x:新北市:恩典復健家醫科診所時段,恩典復健家醫科診所(時段),療育-醫療單位,新北市,板橋區,新北市板橋區文化路2段155號,02- 2255-1661,sfaa
x:新北市:恩禾物理治療所,恩禾物理治療所,療育-醫療單位,新北市,新莊區,新北市新莊區福壽街136巷11號1樓,0952-307-458,sfaa
x:新北市:恩禾職能治療所,恩禾職能治療所,療育-醫療單位,新北市,新莊區,新北市新莊區福壽街136巷11號1樓,0916-931-869,sfaa
3531019747,悅安心復健專科診所,療育-醫療單位,新北市,板橋區,新北市板橋區三民路2段127、129號1樓,(02)2955-2945,sfaa
x:新北市:愈生物理治療所,愈生物理治療所,療育-醫療單位,新北市,樹林區,新北市樹林區學勤路466號1樓,(02)2668-8360,sfaa
3543151134,愛芮思心理諮商所,療育-醫療單位,新北市,板橋區,新北市板橋區中正路275巷3弄9-1號2樓,(02)2968-0806,sfaa
3531072315,揚昇診所,療育-醫療單位,新北市,樹林區,新北市樹林區太元街21號1樓,02-8686-9771,sfaa
x:新北市:新店必談語言治療所,新店必談語言治療所,療育-醫療單位,新北市,新店區,新北市新店區文化路75巷7號1樓,0918-600-736       0929-987-786,sfaa
1531061249,新泰綜合醫院,療育-醫療單位,新北市,新莊區,新北市新莊區新樹路176號,02-2996-2121 分機5803,sfaa
x:新北市:新莊實和復健診所,新莊實和復健診所,療育-醫療單位,新北市,新莊區,新北市新莊區昌隆街23號1樓,02-2276-6200分機15,sfaa
3531067323,新莊活力復健診所,療育-醫療單位,新北市,新莊區,新北市新莊區民安西路165號、167號、169號一樓及165號,02-2202-2277,sfaa
x:新北市:新莊真好語言治療所時段,新莊真好語言治療所(時段),療育-醫療單位,新北市,新莊區,新北市新莊區明中街40號1樓,02-2996-1755,sfaa
353101A655,方舟復健科診所,療育-醫療單位,新北市,板橋區,新北市板橋區新海路86號,(02)2252-8186,sfaa
x:新北市:日籽語言治療所,日籽語言治療所,療育-醫療單位,新北市,永和區,新北市永和區永和路二段147號12樓之2、之3,(02)2920-3672,sfaa
3531019096,昌弘復健科診所,療育-醫療單位,新北市,板橋區,新北市板橋區中正路194號,02-2966-0066,sfaa
x:新北市:明心心理治療所,明心心理治療所,療育-醫療單位,新北市,新莊區,新北市新莊區新知一路69號9樓,0908-512-165,sfaa
x:新北市:星嶼心理語言職能聯合治療所,星嶼心理語言職能聯合治療所,療育-醫療單位,新北市,板橋區,新北市板橋區文化路一段145號6樓之5,(02)2969-9307,sfaa
x:新北市:春雨語言治療所,春雨語言治療所,療育-醫療單位,新北市,八里區,新北市八里區觀海大道97號2樓,0916-298-015,sfaa
x:新北市:景愛復健科診所,景愛復健科診所,療育-醫療單位,新北市,永和區,新北市永和區中正路46號,(02)8668-3188,sfaa
x:新北市:暖丘心理諮商所,暖丘心理諮商所,療育-醫療單位,新北市,新莊區,新北市新莊區中平路396號4樓,(02)6604-0396,sfaa
x:新北市:曉依語言治療所,曉依語言治療所,療育-醫療單位,新北市,新莊區,新北市新莊區中央路303號3樓,0922-024-698,sfaa
3531143971,杏暉復健科診所,療育-醫療單位,新北市,蘆洲區,新北市蘆洲區中華街57號1樓,(02)2289-7279,sfaa
x:新北市:板新醫院,板新醫院,療育-醫療單位,新北市,板橋區,新北市板橋區中正路189號,02-2960-9955分機202,sfaa
1531011310,板橋國泰醫院,療育-醫療單位,新北市,板橋區,新北市板橋區忠孝路5號,(02)2958-3333分機3120,sfaa
3531133957,民安復健科診所,療育-醫療單位,新北市,土城區,新北市土城區延吉街311號2樓,02-8261-0513,sfaa
3531035198,永和原力復健科診所,療育-醫療單位,新北市,永和區,新北市永和區得和路160號,(02)8942-2777,sfaa
1531031278,永和復康醫院,療育-醫療單位,新北市,永和區,新北市永和區中和路575號,02-2924-0925,sfaa
3531072404,永峰診所,療育-醫療單位,新北市,樹林區,新北市樹林區中山路1段177-1號,02-2681-3002,sfaa
3531035027,永馨復健診所,療育-醫療單位,新北市,永和區,新北市永和區竹林路139號1～4樓、141號1～3樓,(02)8926-9666,sfaa
3531113491,汐止力康復健科診所,療育-醫療單位,新北市,汐止區,新北市汐止區新台五路1段93號3樓,02-2697-6711,sfaa
3531022600,江村聯合診所,療育-醫療單位,新北市,三重區,新北市三重區重新路3段7號,02-2982-1515分機27,sfaa
3531143506,沅昇復健科診所,療育-醫療單位,新北市,蘆洲區,新北市蘆洲區復興路87巷6號,02-8285-6259,sfaa
x:新北市:沐昕心理治療所,沐昕心理治療所,療育-醫療單位,新北市,三重區,新北市三重區三光街30巷10號,(02)2980-0479,sfaa
x:新北市:沐樂心理諮商所,沐樂心理諮商所,療育-醫療單位,新北市,新店區,新北市新店區二十張路33巷2弄3號1樓,(02)2915-0060,sfaa
3531054639,沐語兒童復健診所,療育-醫療單位,新北市,新店區,新北市新店區安康路二段127號1樓,(02)8666-9000,sfaa
x:新北市:沛智心理治療所,沛智心理治療所,療育-醫療單位,新北市,永和區,新北市永和區福和路229之1號2樓,02-2928-9399,sfaa
x:新北市:沛迪兒物理治療所,沛迪兒物理治療所,療育-醫療單位,新北市,淡水區,新北市淡水區清水街34巷9號1樓,0921-855-280 、02-2626-0086,sfaa
x:新北市:活力思物理治療所,活力思物理治療所,療育-醫療單位,新北市,中和區,新北市中和區大仁街66號1樓,0953-766-995,sfaa
353101A557,海山診所,療育-醫療單位,新北市,板橋區,新北市板橋區漢生東路163號5樓,(02)2954-2888,sfaa
x:新北市:滔滔語言治療所,滔滔語言治療所,療育-醫療單位,新北市,中和區,新北市中和區景平路385巷10號1樓,0912-616-583,sfaa
x:新北市:漱心坊心理治療所,漱心坊心理治療所,療育-醫療單位,新北市,新莊區,新北市新莊區明中街28號1樓,(02)8991-4930,sfaa
3531027007,潤生復健科診所,療育-醫療單位,新北市,三重區,新北市三重區正義北路102號1-3樓,(02)2883-2790,sfaa
3531081716,澄欣復健科診所,療育-醫療單位,新北市,鶯歌區,新北市鶯歌區國慶街136號、140號、142號1樓,02-2678-0055,sfaa
3531072780,澄詣復健科診所,療育-醫療單位,新北市,樹林區,新北市樹林區大成路365號1、2樓及401號1樓,(02)8970-0277,sfaa
2303240013,煦煦語言職能聯合治療所,療育-醫療單位,新北市,新店區,新北市新店區民權路105號2樓,(02)2218-1231,sfaa
x:新北市:牧光職能治療所,牧光職能治療所,療育-醫療單位,新北市,淡水區,新北市淡水區濱海路2段202巷20號1樓,(02)2623-7088,sfaa
x:新北市:牧光語言治療所,牧光語言治療所,療育-醫療單位,新北市,淡水區,新北市淡水區濱海路二段202巷20號1樓,(02)2623-7088,sfaa
x:新北市:理馨心理諮商所,理馨心理諮商所,療育-醫療單位,新北市,土城區,新北市土城區永安街103號5樓,0968-989-195,sfaa
x:新北市:瑞之盟居家語言治療所,瑞之盟居家語言治療所,療育-醫療單位,新北市,林口區,新北市林口區文化二路1段390號5樓511室,0907-010-671,sfaa
x:新北市:瑞和復健科診所,瑞和復健科診所,療育-醫療單位,新北市,新莊區,新北市新莊區中平路160號,02-8992-9090,sfaa
3531065909,盛豐診所,療育-醫療單位,新北市,新莊區,新北市新莊區後港一路29號2樓,02-2206-2339,sfaa
x:新北市:真好職能治療所,真好職能治療所,療育-醫療單位,新北市,新莊區,新北市新莊區明中街38號1樓,(02)2990-1705,sfaa
x:新北市:真好語言治療所,真好語言治療所,療育-醫療單位,新北市,板橋區,新北市板橋區自由路17巷11號1樓,02-2256-1755,sfaa
x:新北市:知芯心理治療所,知芯心理治療所,療育-醫療單位,新北市,板橋區,新北市板橋區館前東路22號6樓,(02)2952-8180,sfaa
x:新北市:知芯新店心理治療所,知芯新店心理治療所,療育-醫療單位,新北市,新店區,新北市新店區北新路2段177-3號4樓,(02)8914-5945,sfaa
x:新北市:知芯板橋心理治療所,知芯板橋心理治療所,療育-醫療單位,新北市,板橋區,新北市板橋區四川路一段23號5樓之1,(02)2952-8181,sfaa
3531113400,祐一復健科診所,療育-醫療單位,新北市,汐止區,新北市汐止區康寧街410號1~2樓,02-2695-8880分機22,sfaa
3531054246,禾安復健科診所,療育-醫療單位,新北市,新店區,新北市新店區三民路2號,02-8911-7858,sfaa
3531054362,禾康復健科診所,療育-醫療單位,新北市,新店區,新北市新店區民族路2之1號1樓,02-8911-0896,sfaa
x:新北市:禾森語言及職能聯合治療所,禾森語言及職能聯合治療所,療育-醫療單位,新北市,板橋區,新北市板橋區雙十路3段12、14、16號3樓,0939-804-355,sfaa
3531133519,穗城復健科診所,療育-醫療單位,新北市,土城區,新北市土城區金城路3段176號,02-8273-2239,sfaa
3531045836,穗安復健科診所,療育-醫療單位,新北市,中和區,新北市中和區民樂路36號1樓,(02)2223-2187,sfaa
3531066611,穩達診所,療育-醫療單位,新北市,新莊區,新北市新莊區中平路272號,(02)2996-6918,sfaa
3531143926,立博診所,療育-醫療單位,新北市,蘆洲區,新北市蘆洲區光華路20號1樓及中正路157號,02-8285-0785,sfaa
x:新北市:童步職能治療所,童步職能治療所,療育-醫療單位,新北市,新莊區,新北市新莊區中榮街56巷5號1樓,(02)6609-5525,sfaa
x:新北市:米露谷心理治療所,米露谷心理治療所,療育-醫療單位,新北市,中和區,新北市中和區連勝街28號2樓,02-8245-8820,sfaa
x:新北市:米露谷新店心理治療所,米露谷新店心理治療所,療育-醫療單位,新北市,新店區,新北市新店區民權路77號9樓,(02)2918-6620,sfaa
x:新北市:米露谷板橋兒青暨育才中心心理治療所,米露谷板橋兒青暨育才中心心理治療所,療育-醫療單位,新北市,板橋區,新北市板橋區文化路一段135號6樓,(02)2272-7336,sfaa
x:新北市:米露谷板橋心理治療所,米露谷板橋心理治療所,療育-醫療單位,新北市,板橋區,新北市板橋區文化路1段147號7樓之2,(02)2271-0754,sfaa
x:新北市:綠柚語言治療所,綠柚語言治療所,療育-醫療單位,新北市,泰山區,新北市泰山區仁愛路100巷58號1樓,(02)2900-1106,sfaa
x:新北市:緩緩心林心理治療所,緩緩心林心理治療所,療育-醫療單位,新北市,林口區,新北市林口區文化北路一段288號,(02)2606-9367,sfaa
x:新北市:聆語言治療所時段,聆語言治療所(時段),療育-醫療單位,新北市,板橋區,新北市板橋區中山路1段1號9樓之25,02-8964-6318、0933-356-093,sfaa
x:新北市:芽芽語言治療所,芽芽語言治療所,療育-醫療單位,新北市,永和區,新北市永和區中和路421巷16弄7號1樓,02-2929-2092,sfaa
x:新北市:荃盛復健科診所,荃盛復健科診所,療育-醫療單位,新北市,汐止區,新北市汐止區大同路2段312巷7號1樓,02-8642-2051,sfaa
x:新北市:草本職能治療所,草本職能治療所,療育-醫療單位,新北市,林口區,新北市林口區麗園一街11巷7號1樓之2,0987-605-949,sfaa
x:新北市:蘆洲實和復健診所,蘆洲實和復健診所,療育-醫療單位,新北市,蘆洲區,新北市蘆洲區長榮路156號1樓,02-8286-9320轉15,sfaa
x:新北市:衛生福利部樂生療養院樂生院區時段,衛生福利部樂生療養院樂生院區(時段),療育-醫療單位,新北市,新莊區,新北市新莊區中正路794號,02-8200-6600分機2247,sfaa
x:新北市:語治波語言治療所,語治波語言治療所,療育-醫療單位,新北市,三峽區,新北市三峽區三樹一街2號1樓,0937-861-628,sfaa
3531072413,誠陽復健科診所,療育-醫療單位,新北市,樹林區,新北市樹林區東華街85號1樓,02- 8685-2806,sfaa
x:新北市:豌逗語言治療所,豌逗語言治療所,療育-醫療單位,新北市,樹林區,新北市樹林區長壽街16號1樓,02-2683-9680,sfaa
